id,latitude,longitude,timestamp,category,intensity,true_label
75,-17.74334241080271,-54.834053754360625,2024-01-14 02:00:00,C,8.24425995919435,2
76,-17.973337900282228,-52.27182166497994,2024-05-30 04:00:00,B,8.290722172321,2
77,-4.678488994406905,65.06626191653245,2024-05-21 03:00:00,D,3.204947202937457,0
78,-16.18868866459491,-52.93809432896015,2024-08-26 22:00:00,B,7.990862799492772,2
79,12.150714150796553,12.598326429520652,2024-05-03 12:00:00,D,6.753186730160248,1
80,10.994540854964255,17.5300281286122,2024-07-14 16:00:00,B,3.2080341785862747,1
81,5.099394224040027,31.630362483384992,2024-02-22 04:00:00,C,12.906759874614794,4
82,12.58986332952954,14.147379404716883,2024-04-18 06:00:00,A,6.506839750870852,1
83,11.516982066673759,15.528047812537586,2024-08-21 04:00:00,C,5.445975624152609,1
84,-17.551521709515914,-45.155931358208726,2024-08-23 13:00:00,D,7.52524093019902,2
85,-6.384220118980577,64.89542303709305,2024-07-02 23:00:00,A,4.276533050900259,0
86,5.3113102861472425,33.78276118177588,2024-06-19 09:00:00,D,11.059436515886157,4
87,5.745133130136065,30.73281094513744,2024-06-29 13:00:00,A,10.264026330061249,4
88,4.7336891906821075,32.62412788169749,2024-05-01 23:00:00,A,11.713913401126806,4
89,-7.335387585778756,68.89206725311038,2024-07-08 21:00:00,A,4.561915703329111,0
90,-16.62977865460811,-51.38581628792887,2024-05-03 03:00:00,D,5.343741982826569,2
91,-21.41333018232939,55.795775302214935,2024-04-21 05:00:00,C,9.772574752503685,3
92,11.594136796922182,18.33431069895076,2024-07-31 08:00:00,A,5.323776827903281,1
93,4.727641298800198,31.068094934051313,2024-04-14 02:00:00,C,9.69622355700222,4
94,5.176123716116,31.85584027840509,2024-08-26 02:00:00,B,9.380772938772829,4
95,-5.7820191059936255,69.81177931963688,2024-03-19 03:00:00,C,1.3238512530867008,0
96,-15.707901573597992,-52.502429905105906,2024-07-05 01:00:00,C,7.9944331955886145,2
97,6.76545648776777,33.53657885592009,2024-09-23 20:00:00,B,10.553337464310712,4
98,-20.617305513016483,51.78656454195976,2024-03-03 11:00:00,A,8.85495910988275,3
99,12.158420927514738,14.329340501186016,2024-12-09 14:00:00,B,3.027369299561995,1
100,-21.31208799483715,50.73212782219464,2024-10-30 12:00:00,D,7.6371026044083,3
101,3.5529488758553693,30.61048300672242,2024-06-18 09:00:00,D,9.41901934282273,4
102,-17.211065322505895,-54.5348910201373,2024-07-31 01:00:00,B,7.579954018447311,2
103,12.419070358709659,16.070441076887448,2024-06-23 01:00:00,C,3.8332989584014574,1
104,10.465525945292462,17.88631393793939,2024-08-26 22:00:00,D,3.5070839496583655,1
105,-17.994785641398785,-46.36135005478573,2024-04-18 04:00:00,B,8.459235274718457,2
106,5.611044777174055,35.186813661210046,2024-03-31 10:00:00,D,11.919859340903471,4
107,5.073605888642613,38.63682807221514,2024-11-14 16:00:00,B,12.423789889160338,4
108,-18.88710230307585,-53.40306574148531,2024-09-03 07:00:00,D,7.961794460487135,2
109,11.361890053144313,16.198066491792442,2024-12-05 07:00:00,C,4.18685566859933,1
110,-5.550612699804105,66.48864650521213,2024-03-21 18:00:00,B,3.0834549200009516,0
111,-17.69061239168508,-53.481967793662825,2024-12-06 04:00:00,D,5.109183232626014,2
112,5.7384030944530275,28.80075054790796,2024-07-18 14:00:00,D,9.378396272328494,4
113,11.94135732252288,13.984827695350596,2024-01-13 16:00:00,B,5.3713920924429015,1
114,3.9166939210207286,30.625002930018233,2024-09-01 21:00:00,D,11.35872578236117,4
115,11.368396147640553,13.069513900550957,2024-07-05 16:00:00,C,3.2641093323328754,1
116,11.115523139321516,11.900033670295727,2024-03-03 00:00:00,D,5.373342042543589,1
117,4.786009980548782,31.969516641953835,2024-09-16 12:00:00,C,10.290819455464856,4
118,-16.73053672097305,-51.1440138221471,2024-01-11 09:00:00,C,6.607038214086991,2
119,-6.383659426189206,64.91721927954181,2024-08-22 07:00:00,C,2.9405730765382176,0
120,-6.996984389374486,67.02097490795636,2024-06-27 03:00:00,C,2.5843283651687226,0
121,12.488850915358059,11.433519320987827,2024-04-15 04:00:00,C,5.681112690341349,1
122,-23.892095958367563,53.904609633008974,2024-10-28 15:00:00,C,8.14260944324425,3
123,-15.291577305324905,-54.53291430202073,2024-09-28 19:00:00,C,5.596451089384644,2
124,-17.560784965695436,-51.06481262391239,2024-06-20 20:00:00,B,7.972042877121151,2
125,-7.012365465090913,71.18284396472815,2024-05-30 00:00:00,A,1.9927313438920553,0
126,-6.441137876216667,66.19087422839605,2024-09-01 05:00:00,D,3.9426937079447657,0
127,-22.47923733355896,53.943521554310394,2024-06-22 02:00:00,D,9.358463867481,3
128,-24.14860182476055,52.75166383756546,2024-11-29 00:00:00,D,9.15278368772169,3
129,12.116643606318624,14.134232840699118,2024-03-09 18:00:00,C,6.896105298335648,1
130,6.718664242147882,28.598958296506833,2024-03-11 07:00:00,C,12.637234380203795,4
131,5.334209376607849,37.844615520254514,2024-10-14 13:00:00,B,11.748944613618507,4
132,4.029807247461011,31.28482880403846,2024-08-13 03:00:00,A,10.853424556991548,4
133,6.233321001309903,33.94906710876626,2024-11-18 05:00:00,A,11.123734286077767,4
134,-6.719177490846657,61.93852376865084,2024-12-25 21:00:00,D,2.236999973221792,0
135,4.265076947237844,32.27158510962823,2024-05-12 10:00:00,A,9.473971718823753,4
136,11.734887431557638,13.820071516231412,2024-11-07 08:00:00,D,4.343075713729869,1
137,12.29362032376151,16.948540648834445,2024-07-18 10:00:00,D,6.837151717670824,1
138,11.334092530284147,13.599137913550376,2024-12-28 12:00:00,A,5.570229616689544,1
139,13.193875046774265,15.109387091403017,2024-02-12 16:00:00,A,4.684864284098332,1
140,5.732638791641154,30.88293789769871,2024-05-18 07:00:00,B,12.673589579967,4
141,4.716545821950556,32.086784256780554,2024-01-21 20:00:00,D,9.620344018803191,4
142,-20.95376479923778,53.34362983850312,2024-07-22 10:00:00,A,10.507281517284767,3
143,5.811838467855445,38.97270103694276,2024-01-27 06:00:00,B,11.050503855135045,4
144,-17.37520217558895,-56.20319602991616,2024-01-11 18:00:00,B,8.01285649731632,2
145,-7.160486235433977,66.2947710605172,2024-10-21 06:00:00,B,4.043890569766736,0
146,12.343348866110425,14.184142637961337,2024-06-28 06:00:00,C,5.793945314882489,1
147,11.29681184677126,18.837072013098265,2024-09-12 00:00:00,C,5.996960356385628,1
148,5.829092281805147,29.940754198699622,2024-03-30 06:00:00,B,9.269765252204479,4
149,-22.54029892146773,52.388532768352505,2024-05-03 12:00:00,C,8.084790724747705,3
150,-5.415334434429857,67.12733037159715,2024-09-03 23:00:00,D,2.492207203278615,0
151,-6.083412441033134,70.61028423918886,2024-06-07 14:00:00,A,1.9250342137743388,0
152,-6.129945287752925,70.15598192703607,2024-07-26 05:00:00,D,4.5709032375185075,0
153,-21.776981988209602,49.95009799098217,2024-07-24 09:00:00,A,9.063049121038597,3
154,4.401304853609132,33.09931616075026,2024-08-26 08:00:00,C,11.478733283023441,4
155,11.674206684397026,17.875668971173237,2024-02-19 09:00:00,B,6.394297925930454,1
156,-22.87868590188752,52.04508100428862,2024-07-27 06:00:00,A,9.873877298540656,3
157,4.945350683061395,31.878019916198504,2024-10-02 18:00:00,C,12.167701226436238,4
158,3.137917925362416,24.664582786803948,2024-01-28 21:00:00,C,9.424482422358672,4
159,-24.325394965701904,57.12307608551325,2024-07-09 02:00:00,B,9.888377857481284,3
160,-16.21980823359121,-52.34978856422636,2024-05-16 16:00:00,D,7.553625098627755,2
161,-7.343846476316315,73.3414032229066,2024-10-06 03:00:00,D,4.959875522791617,0
162,5.853002885700473,26.59372190469543,2024-11-11 13:00:00,B,9.23340453286681,4
163,-16.114590453020885,-52.23649054316432,2024-10-24 20:00:00,A,8.122885297080462,2
164,6.284217077583982,26.789363978977686,2024-11-23 15:00:00,D,12.51633376330463,4
165,-16.563822441274215,-54.6795490754783,2024-01-30 13:00:00,D,6.412298701973993,2
166,5.0013993127602365,28.45980258318446,2024-08-01 15:00:00,C,9.885708159378307,4
167,4.476564446013509,33.679412889055904,2024-03-18 20:00:00,C,11.61616345244169,4
168,11.474810205220185,14.845866017428765,2024-02-07 09:00:00,A,6.661985650602357,1
169,-22.80573852454209,58.20258810055668,2024-01-09 13:00:00,A,10.424044067974721,3
170,-21.328756702100325,56.54037288269309,2024-04-17 13:00:00,B,7.427384225098198,3
171,13.119649096484551,8.391373083351073,2024-12-28 08:00:00,B,3.6521776838061797,1
172,12.910303003383715,18.312078544564166,2024-11-11 00:00:00,C,4.042563156891889,1
173,-6.215980932734793,68.4129227980772,2024-03-08 12:00:00,B,2.596255275969597,0
174,-16.72103016268589,-55.919646341966086,2024-10-29 04:00:00,A,7.193508118588431,2
175,-22.87662434316902,53.4616006921502,2024-09-26 09:00:00,C,8.672595033895922,3
176,-18.22569346076235,-52.97523291909476,2024-09-05 19:00:00,C,7.381780711048725,2
177,-5.3776386268692775,65.71241277399143,2024-01-25 10:00:00,A,3.3782842785155216,0
178,-8.185249033051655,67.40124382323103,2024-06-26 15:00:00,C,4.2046200053317015,0
179,13.273138976193238,16.124012838688163,2024-08-24 22:00:00,D,3.6576014375494226,1
180,-16.27804213814718,-53.03997863986801,2024-02-09 23:00:00,C,8.717717996725927,2
181,6.13134549535877,32.153754615842956,2024-10-26 20:00:00,D,9.04519732445848,4
182,5.365904413261946,31.62016742360867,2024-06-28 16:00:00,B,10.118967299837342,4
183,-20.433042102410557,58.82971194663713,2024-05-07 17:00:00,A,8.320151196659845,3
184,-5.780975209639077,66.0290414334847,2024-05-22 14:00:00,B,1.66939149113048,0
185,4.863447402878812,32.844724181958945,2024-11-02 16:00:00,A,11.270480797489622,4
186,4.214629219600047,36.43665426508865,2024-01-28 10:00:00,B,9.879693775713843,4
187,10.241123075312778,11.559563665727946,2024-02-11 18:00:00,A,4.8182044856076125,1
188,-8.18235014513917,71.56205293604545,2024-08-23 22:00:00,B,3.3317747522891556,0
189,-21.840035139263662,56.801652257252485,2024-02-19 14:00:00,C,9.56264158161343,3
190,-16.399999904735875,-51.58242759826392,2024-05-21 14:00:00,A,6.773004494119931,2
191,11.108135151551323,10.560595352853822,2024-06-14 01:00:00,A,4.999260740695646,1
192,-21.73708324759341,60.26778012011748,2024-11-18 05:00:00,D,10.829255310734826,3
193,-6.9487021367934885,67.70960321395151,2024-02-14 04:00:00,D,4.363844544015959,0
194,5.802067109719565,33.51039797042357,2024-11-11 15:00:00,A,12.435102208028256,4
195,-7.045819272169449,66.89669014126741,2024-08-01 17:00:00,B,3.596988613461158,0
196,5.679167745761598,37.02927731811721,2024-09-27 08:00:00,D,10.00082680895663,4
197,10.418724606905867,11.34372930245246,2024-01-27 07:00:00,A,6.326943406145919,1
198,-19.581830329951238,-54.90480183587873,2024-05-07 10:00:00,C,5.791926002002729,2
199,6.040047032357485,27.039599652037406,2024-08-23 09:00:00,C,12.47170687132369,4
200,-21.273708544307215,55.347822793444834,2024-06-10 15:00:00,C,10.516645764845444,3
201,-22.754292986851283,55.44819240216573,2024-04-29 17:00:00,A,9.769888560100165,3
202,-6.200957196348132,66.97051905178398,2024-10-09 12:00:00,C,1.7438071949136091,0
203,-17.43638021207339,-48.5169449427962,2024-05-03 03:00:00,C,5.661200804202023,2
204,-18.027248541751682,-49.54385277202847,2024-08-19 14:00:00,B,8.071710530802903,2
205,-22.799455835699256,57.15305175351977,2024-03-25 10:00:00,B,9.384959538710374,3
206,-5.948910088237081,66.45189912023848,2024-03-21 06:00:00,D,2.2355793806859268,0
207,5.090519835254896,34.56651089741468,2024-06-24 12:00:00,A,10.131269503991271,4
208,-6.488661695179509,64.98826269012633,2024-11-25 13:00:00,C,2.9499382367725353,0
209,12.6726267050776,12.238574207438155,2024-11-19 04:00:00,D,4.332315810610929,1
210,6.341251083644853,31.37485503214493,2024-05-17 21:00:00,D,11.191222146221868,4
211,-5.731531329427089,69.88461144239537,2024-03-10 02:00:00,B,4.838545387476529,0
212,-17.129982785153903,-60.03270689942384,2024-12-10 19:00:00,D,6.946431220473371,2
213,11.187218078682315,12.582680134566802,2024-07-05 22:00:00,D,5.751752455469421,1
214,-6.4900111080562475,66.68169759611997,2024-07-30 23:00:00,B,1.8465462388080245,0
215,-6.870504252323518,71.87425554658296,2024-09-20 10:00:00,B,4.926607956884936,0
216,13.663917225422663,15.273057257155921,2024-06-19 07:00:00,A,3.9361779135632724,1
217,-22.604084537673348,52.683066553142325,2024-12-24 01:00:00,A,9.289395722717229,3
218,-5.767404815796002,72.07448528647231,2024-01-13 01:00:00,B,3.9456014434388984,0
219,-17.892834585374924,-50.573469312038895,2024-10-11 19:00:00,B,6.091318968027947,2
220,4.917182963763028,23.50857894018983,2024-01-29 21:00:00,C,12.178063225209934,4
221,-5.4787293780100494,63.844277691979684,2024-11-11 12:00:00,C,4.8873375943275015,0
222,-22.818416172991505,56.24888126295741,2024-10-05 09:00:00,A,8.032351138443415,3
223,-18.187596985744072,-44.87804228095222,2024-02-19 07:00:00,B,7.572844479099585,2
224,-23.702422126948033,56.44258890143668,2024-11-17 10:00:00,A,7.085917447959455,3
225,4.676766513102248,33.6402244870911,2024-08-23 14:00:00,A,12.558701667146607,4
226,-16.429017868960585,-47.082380227244755,2024-03-27 05:00:00,B,7.105265974468981,2
227,12.978166718031757,15.146246391236328,2024-03-21 20:00:00,B,5.894170574238748,1
228,-20.615636314708162,56.45271185938819,2024-12-21 06:00:00,B,9.234677621728602,3
229,-18.158422938526297,-55.146808515263075,2024-01-21 22:00:00,C,5.274797691019984,2
230,-23.866876193927208,52.815452734295015,2024-06-13 08:00:00,C,7.246188609048921,3
231,-5.864741301917405,62.499395148773914,2024-07-02 06:00:00,D,4.804374617612627,0
232,-21.23915427172062,55.50848487975767,2024-10-21 11:00:00,C,7.4356963648830074,3
233,11.115438738639423,14.660986143335007,2024-10-11 09:00:00,D,5.482141846875118,1
234,-16.99152568298943,-55.6411789359159,2024-08-25 17:00:00,A,7.121561928454743,2
235,-18.624039149693584,-54.52417959240049,2024-10-12 01:00:00,B,7.595279398958546,2
236,-17.779809068434623,-51.611264495289205,2024-09-13 11:00:00,B,8.941801902361815,2
237,6.505043015564265,30.871374724536643,2024-03-26 04:00:00,B,11.966378870155316,4
238,-18.087927675913846,-52.08006744354436,2024-02-23 03:00:00,D,5.555850274319031,2
239,-16.727676715113184,-47.78512331329777,2024-01-12 13:00:00,B,8.891273927803848,2
240,12.3494425660086,8.754068932035665,2024-02-04 03:00:00,A,6.048897406749689,1
241,-5.770249250141062,60.1273335004972,2024-04-02 09:00:00,D,1.308598033226382,0
242,-17.50116501890278,-46.83862014232299,2024-12-18 01:00:00,C,6.812294749245117,2
243,10.056893872327352,14.316879270979008,2024-10-08 17:00:00,A,3.2024366211975903,1
244,12.806305245434167,10.217269059786547,2024-05-18 21:00:00,B,4.921152562110289,1
245,4.563095733947035,36.26280275961484,2024-08-03 18:00:00,C,10.265277895182388,4
246,-16.52631119067875,-55.136540303880125,2024-12-11 07:00:00,C,5.760368749728865,2
247,5.593116012095264,33.22904813298726,2024-08-17 23:00:00,C,9.10321923692944,4
248,-6.548045754783521,60.70138246728068,2024-03-17 12:00:00,A,2.5524656699037225,0
249,-21.570674732801756,59.005576505242956,2024-01-03 13:00:00,D,9.886723388796993,3
250,-17.555002894965142,-46.657189132218576,2024-09-18 08:00:00,B,7.159873208681768,2
251,-19.860391956833066,57.354354578034176,2024-04-24 05:00:00,C,7.261666948221455,3
252,-16.621805610677253,-55.95356073535163,2024-09-29 22:00:00,A,6.858530828243881,2
253,4.02609533146802,27.016640549650482,2024-04-28 03:00:00,C,10.782191992158895,4
254,11.025596415286655,16.40801432922952,2024-09-11 11:00:00,D,3.0094595312247363,1
255,11.800156721983981,16.625488698319387,2024-09-07 00:00:00,C,6.401912803246469,1
256,-15.899196734347568,-53.742947180901965,2024-04-26 19:00:00,B,6.055039185264729,2
257,11.839902934516475,18.55817110386022,2024-06-10 05:00:00,C,6.307909114504132,1
258,-21.00906041456346,56.94020086447233,2024-10-08 02:00:00,A,8.810329257775328,3
259,11.857070196987602,12.906233420713924,2024-04-21 04:00:00,B,3.701036356184125,1
260,-24.30336695726138,54.13790036785309,2024-04-26 01:00:00,D,9.862602760031596,3
261,-23.574492987900324,48.23739194405033,2024-02-01 07:00:00,C,10.889929064246383,3
262,12.920111100354086,12.175465684535737,2024-02-03 14:00:00,D,6.664405620583343,1
263,7.24752091921125,38.89477999972015,2024-08-01 11:00:00,A,12.510801923511142,4
264,-17.292677001244538,-51.5731409705832,2024-08-22 15:00:00,A,6.7353764459775,2
265,4.017611302149001,29.089553425527203,2024-02-20 19:00:00,B,12.700271176790835,4
266,-18.424602700093075,-51.196417679698996,2024-10-07 09:00:00,D,7.040402774681507,2
267,5.522072236343731,35.477662195135814,2024-05-04 08:00:00,C,10.63977852923512,4
268,5.849685708070949,31.851676393099783,2024-09-22 22:00:00,D,9.011829928375356,4
269,4.537125585896057,32.76188757694864,2024-11-02 18:00:00,D,12.14937941760272,4
270,-22.816207750390497,53.26022066791326,2024-01-29 17:00:00,B,8.680225640668553,3
271,-21.35788446532787,52.99199505705981,2024-12-18 14:00:00,B,10.282590986734736,3
272,-13.911306790489434,-52.02427096659802,2024-04-22 10:00:00,A,5.329322560956491,2
273,-24.412264248517516,56.79500632112476,2024-06-08 01:00:00,B,9.474037367570114,3
274,11.793103457759969,14.977848271294699,2024-04-18 16:00:00,A,3.982983452147282,1
275,-20.24070081855468,56.061100722534796,2024-04-15 23:00:00,D,9.921280394931603,3
276,4.3221426410738,29.034331756081084,2024-04-28 00:00:00,D,9.089665188470171,4
277,-21.186531994896335,57.74213506742009,2024-01-06 11:00:00,A,10.380996751573853,3
278,10.507555497141519,14.037744396928346,2024-12-08 06:00:00,B,6.542806756551334,1
279,12.072735372730468,12.862056413449306,2024-05-12 10:00:00,C,5.713588379649931,1
280,-21.786403206447975,53.23351302880839,2024-02-06 19:00:00,D,9.006390724541344,3
281,-6.308820096741829,72.30107692892945,2024-09-30 13:00:00,B,4.662627406436218,0
282,4.350899076436383,29.40592938273946,2024-01-10 21:00:00,B,10.30267032664521,4
283,-18.72934711380796,-51.9681299188118,2024-08-27 12:00:00,C,8.410370865480905,2
284,4.675859378472856,31.558468945932834,2024-10-04 00:00:00,B,10.954783328383996,4
285,-6.781134255279188,67.16380500503502,2024-10-10 11:00:00,B,1.6323311005158043,0
286,3.3749709622497877,33.45371740522298,2024-10-29 17:00:00,B,12.572723774873193,4
287,11.034120722696262,13.384825466102136,2024-07-22 11:00:00,C,6.223469419515606,1
288,-16.264926535644477,-50.30046462447116,2024-07-08 17:00:00,B,5.015839221349777,2
289,-7.395538863876291,64.85463749844465,2024-11-18 00:00:00,C,4.984428141882007,0
290,9.652354616429438,17.73414604655514,2024-03-27 21:00:00,A,4.318121036690929,1
291,-21.414158740192587,62.06758510473374,2024-08-20 19:00:00,B,10.04107566008137,3
292,-23.832546209354465,55.9418411821766,2024-07-15 15:00:00,A,10.94253295140525,3
293,11.39934451277609,15.494298905960033,2024-01-29 23:00:00,C,3.6303347518761853,1
294,-5.929206176081991,67.46118890677609,2024-02-11 07:00:00,D,1.6674114986480433,0
295,12.967776441058854,15.176476794740367,2024-07-22 23:00:00,D,3.9694237770186995,1
296,10.5012878726077,12.941403784805694,2024-05-01 13:00:00,A,4.91496873170452,1
297,-16.632526990796517,-53.54622954962701,2024-12-20 17:00:00,B,8.151125162637708,2
298,-16.948064434728025,-51.06257943642308,2024-07-08 03:00:00,D,7.725976901978701,2
299,-6.337071821780594,69.21601869003901,2024-07-31 17:00:00,C,3.5706034900964774,0
300,5.915934707378516,30.866435550461556,2024-02-18 10:00:00,C,12.096240473478204,4
301,-17.89660992035329,-56.457289665528926,2024-01-16 07:00:00,B,6.729047709613414,2
302,-17.115722626903082,-52.600962116392594,2024-02-08 12:00:00,A,5.188954926256736,2
303,4.2906159200508185,32.4899901263275,2024-12-07 20:00:00,A,9.37910014616926,4
304,12.966086502424691,12.585562515500968,2024-10-29 17:00:00,C,3.4880604036024154,1
305,-8.116787641112623,64.93619241742782,2024-02-28 04:00:00,D,1.7168650001797672,0
306,-8.166608724585663,68.24702708360624,2024-10-29 23:00:00,C,3.7118621306236013,0
307,-7.073032622029523,67.41657223764138,2024-01-31 09:00:00,D,1.9855427942215504,0
308,5.90260433034034,29.66280707424165,2024-11-25 03:00:00,C,11.299750674516478,4
309,11.624907958110335,10.169417945726877,2024-08-25 18:00:00,D,6.069619305085055,1
310,4.097301205905631,29.48571208084472,2024-03-02 21:00:00,C,12.828211226050872,4
311,10.31409797651748,9.951233216654995,2024-04-04 07:00:00,A,4.820002378167763,1
312,-21.983182709764385,55.066467068726155,2024-04-11 22:00:00,D,7.847601025536405,3
313,-18.398272302973815,-50.25773315038456,2024-09-08 16:00:00,D,8.891536402120536,2
314,-21.749095375348077,53.915342742196145,2024-01-17 08:00:00,C,7.5638319438981645,3
315,4.5359253649869,31.776206910669103,2024-04-20 16:00:00,A,11.325442802855052,4
316,11.17084916496418,16.04628313841367,2024-11-24 07:00:00,A,3.683303454316525,1
317,5.1285523815227485,36.34331230174978,2024-12-26 21:00:00,D,9.129231435724556,4
