id,latitude,longitude,timestamp,category,intensity,sting_cluster
105,5.186869911835586,33.865414417810314,2024-06-30,Type_C,5.720976246739492,3
106,-6.299399814590804,68.44762943794625,2024-09-24,Type_B,1.3416609387219183,2
107,-16.931224340011838,-54.07142686144715,2024-12-18,Type_C,9.170361094029037,1
108,-21.760765039677857,56.62078918396321,2024-03-20,Type_B,5.707141957628574,0
109,-18.25509877784484,-52.371657324934944,2024-05-22,Type_C,5.469079397448717,1
110,7.561199492517333,29.85596340187599,2024-01-09,Type_A,4.7494436254134245,3
111,11.083267446682681,14.2093728792712,2024-02-10,Type_C,3.1474802531794532,3
112,-20.177213057713818,53.86662945992579,2024-03-16,Type_B,6.570967661880633,0
113,5.93329814061186,32.265873734329006,2024-11-25,Type_D,1.5806240969095604,3
114,11.368830716725483,19.15855461951859,2024-05-19,Type_B,5.658952501425934,3
115,-7.671561631451018,69.29605367155915,2024-10-11,Type_D,5.90072837749619,2
116,12.221904234613655,11.382273276213184,2024-07-24,Type_C,7.714167649636434,3
117,11.79012098049531,16.146428793410593,2024-03-12,Type_B,5.182036895655776,3
118,-17.435516814614033,-51.95968082267591,2024-01-30,Type_D,7.857148819444239,1
119,-17.35948735985352,-44.098120455766754,2024-08-23,Type_A,8.758228071137552,1
120,12.793806493617625,11.855276036136445,2024-06-18,Type_A,2.595573703392251,3
121,-22.26819434904369,57.070617048793366,2024-06-28,Type_D,5.175933515753774,0
122,-21.7355933545126,56.5503857482651,2024-08-18,Type_B,1.0919211761222574,0
123,-6.719509009698898,70.17634234445785,2024-04-10,Type_B,1.6228828978665817,2
124,-6.073934362058407,65.80649533001105,2024-07-17,Type_B,2.418584570582925,2
125,10.92398901140864,14.901229882019564,2024-05-16,Type_D,7.1096128816271,3
126,3.63158298697284,36.9457048705968,2024-10-07,Type_C,7.639895248938672,3
127,-16.243798740670968,-51.717050634538225,2024-09-02,Type_C,3.865359830302102,1
128,-23.225669248808586,52.4549112573168,2024-06-22,Type_C,3.6032812959680722,0
129,-23.41126069863987,58.85475417044821,2024-07-21,Type_B,3.6757055180642517,0
130,-24.869634331523944,54.387562702023374,2024-05-03,Type_B,9.997233966243591,0
131,4.153096227172619,39.30587317721809,2024-12-28,Type_D,5.341838399846033,3
132,-17.812655583240968,-51.01209912756944,2024-08-31,Type_D,9.929615853617161,1
133,-21.282538985525434,52.394860233965574,2024-12-19,Type_C,4.169062069217295,0
134,10.80414002262937,16.071954443138527,2024-01-14,Type_C,2.808934656902476,3
135,-19.757991646201727,52.344151461134814,2024-09-10,Type_B,9.20739051411446,0
136,-4.184619352851149,67.18837707702191,2024-04-10,Type_C,3.301520071622497,2
137,-15.494475884580796,-54.92515932434621,2024-09-19,Type_B,9.323040592527423,1
138,5.1189827336735405,30.383366789717464,2024-02-09,Type_C,2.8443518004285595,3
139,4.56911939897117,31.180269868234035,2024-10-20,Type_B,6.972009526824022,3
140,12.374852584605035,16.457892887112564,2024-06-01,Type_D,1.4443619119461477,3
141,10.950324052248826,18.762684726374527,2024-11-23,Type_C,4.921691378355744,3
142,-16.17622650632741,-52.172160507357255,2024-03-13,Type_D,7.684842857888746,1
143,11.63793508553028,10.452998385654858,2024-01-14,Type_D,4.998335464099995,3
144,-16.993992638643544,-56.47096953939332,2024-05-10,Type_D,8.590727191083891,1
145,12.461333215068196,15.215953825515744,2024-05-30,Type_D,4.28321568333102,3
146,11.52574952496186,13.44379420107662,2024-07-15,Type_D,6.175748344509554,3
147,-4.852489809642022,65.89490708023901,2024-05-21,Type_B,3.6630596466969543,2
148,-8.923963866024888,70.88166651725481,2024-12-21,Type_D,9.570929476374385,2
149,11.416546619516957,13.728753227015876,2024-08-26,Type_C,1.1765503601110825,3
150,-21.610459484036838,52.3791073132696,2024-11-06,Type_C,4.669257176343047,0
151,11.01964384920021,15.516986131161621,2024-05-03,Type_B,9.839721913108212,3
152,5.61860506761757,30.79766348824305,2024-03-17,Type_B,2.7704424420891156,3
153,9.733157139209636,17.821313699066256,2024-07-14,Type_B,9.568538230729311,3
154,3.3002449984558115,32.57260235773087,2024-05-24,Type_B,6.729236606017398,3
155,-20.403472819126822,55.35940128141837,2024-02-22,Type_A,5.988506723929704,0
156,11.269576996603803,14.163771683761961,2024-07-15,Type_D,6.849420602087677,3
157,-19.273554328894484,-51.666926541582406,2024-04-18,Type_D,6.025643147043555,1
158,11.216879900957284,14.427585790730982,2024-06-15,Type_B,4.500710745255685,3
159,-16.70436232410314,-50.45051685535867,2024-08-21,Type_C,5.210147108090126,1
160,-5.964161045032913,72.71379079539315,2024-08-23,Type_C,8.80606638622913,2
161,4.809179532900865,33.4162830085691,2024-06-22,Type_A,6.458287532310091,3
162,-6.196172166571621,63.75816928892173,2024-07-02,Type_A,5.171168710111234,2
163,11.224500710246316,13.84562733928679,2024-07-02,Type_D,7.133279010160858,3
164,-20.976924793659357,58.74970714630301,2024-06-19,Type_D,7.576577226662666,0
165,3.6092523836197516,29.815658830803812,2024-01-10,Type_B,6.084602359093406,3
166,12.073329167381708,12.019629239610875,2024-06-29,Type_A,3.9160098541353783,3
167,-20.813024422751045,55.160444121676846,2024-03-18,Type_D,6.216737829289425,0
168,-6.797514323911651,69.07526964517119,2024-05-01,Type_B,9.17099403436971,2
169,-22.29994916046274,64.27946525386442,2024-10-12,Type_C,4.2999077915727435,0
170,-22.132399431466872,49.71300801870077,2024-07-08,Type_A,9.355270132710471,0
171,2.9410569880867037,29.939183452409047,2024-05-03,Type_A,6.228504113232725,3
172,13.189536068750936,16.520986292237495,2024-09-06,Type_B,1.086966482958732,3
173,5.659463827704635,35.41538770906331,2024-11-11,Type_A,2.9882422252520273,3
174,-18.23926169769407,-45.7652367267388,2024-06-12,Type_C,6.351514301173287,1
175,-17.674863421883074,-54.07915792471322,2024-04-21,Type_C,1.0774782194337487,1
176,-6.023610373921121,72.33950580077786,2024-07-31,Type_C,7.266999244522307,2
177,-22.929417674556433,52.88675624703171,2024-12-15,Type_D,9.829334803847232,0
178,13.818477324018387,14.321636998355338,2024-09-07,Type_D,1.154678118891629,3
179,13.022445226670193,17.577418836280266,2024-05-16,Type_D,7.232562764785111,3
180,5.978795414387201,32.429168725952835,2024-04-14,Type_D,9.978220135306476,3
181,-17.94842566730095,-52.265431742320814,2024-06-11,Type_C,5.868088529692827,1
182,-6.467902337984558,71.00845625208862,2024-08-26,Type_C,9.692708780092822,2
183,13.208477946304626,17.283461700109356,2024-12-12,Type_A,1.5184645360142084,3
184,4.646410011941815,28.042551961845575,2024-12-20,Type_D,2.9657947924999726,3
185,-22.608408188568536,56.97605907824347,2024-03-19,Type_A,8.817299221909424,0
186,-21.02327759201727,59.212702352350576,2024-10-08,Type_D,8.286511293801949,0
187,5.163510642612982,30.461205461970692,2024-08-04,Type_B,9.081143974017634,3
188,12.487201057984311,17.081312592489923,2024-04-09,Type_B,8.458670278542542,3
189,-5.799756433058332,67.38865922351681,2024-07-05,Type_D,2.2180392959154434,2
190,10.964334701744622,11.229772652284407,2024-06-10,Type_B,9.977941756374722,3
191,-20.92400924831618,59.420714766703625,2024-09-23,Type_A,6.902624096774265,0
192,-6.733632828591665,70.77851264014419,2024-07-31,Type_C,2.6022944979275335,2
193,-18.295288302746737,-51.80443609466805,2024-03-03,Type_C,4.091443709508413,1
194,-16.92594954358453,-54.59545872510381,2024-12-09,Type_D,1.633085408038094,1
195,5.031621476705466,32.742688740637774,2024-06-23,Type_A,4.79786241781275,3
196,-21.29784413700812,53.261094182455224,2024-10-30,Type_C,7.220400086265912,0
197,11.234191153584987,14.344874968857923,2024-01-13,Type_C,3.3642611885463216,3
198,11.468224494898585,17.27691414388001,2024-06-18,Type_C,7.693739581585739,3
199,3.4365775306445743,33.100105212633046,2024-07-31,Type_D,3.1180400470967724,3
200,12.331077343145244,16.570038813309882,2024-11-17,Type_A,7.740370265734481,3
201,-6.064611249684324,61.481941356214556,2024-06-23,Type_D,1.0017052780453368,2
202,-23.044772219358705,52.20571324207408,2024-08-11,Type_C,5.93147733336488,0
203,-3.194113249176639,70.96587069579115,2024-07-07,Type_D,1.0619328221737638,2
204,3.897147323500954,25.76393974177038,2024-08-13,Type_C,3.5066851357869817,3
205,-21.098553823931155,58.47209199391695,2024-08-26,Type_A,7.05337609472222,0
206,-15.964316063833378,-54.6966876758529,2024-04-18,Type_B,8.505816519857824,1
207,-6.443178680156805,66.24746181350561,2024-03-31,Type_C,4.779460322846171,2
208,11.27984956731541,15.25404660630171,2024-11-14,Type_B,7.593487057241959,3
209,4.44474946307081,33.59990672865333,2024-09-03,Type_A,8.818575782539362,3
210,-22.93631237709672,56.98813721742613,2024-11-13,Type_C,5.225369573579355,0
211,3.63098493343895,30.573531561267664,2024-12-05,Type_C,5.366100469102241,3
212,-20.908741712848272,52.03205265335121,2024-06-16,Type_C,9.849261309471851,0
213,11.470179843706811,16.538344485440888,2024-03-21,Type_B,8.868659431864778,3
214,10.68350517508901,12.303306004864154,2024-10-07,Type_A,3.7278236490392067,3
215,-22.726277845775503,59.8376690902185,2024-04-24,Type_B,1.8714560076610962,0
216,-17.441766725703456,-57.27085246311843,2024-12-06,Type_B,5.533721097644072,1
217,-15.38566027936275,-52.629458534242296,2024-09-17,Type_B,9.235654148991816,1
218,-16.34898864546062,-50.34777969285139,2024-07-18,Type_A,5.854132936121301,1
219,4.522756867734485,33.130595540863084,2024-10-29,Type_B,6.115838042868075,3
220,-22.875194716850142,52.97075611864612,2024-01-13,Type_C,1.3246904607028667,0
221,12.75877115552615,13.790008413512274,2024-06-25,Type_D,3.649866815277938,3
222,-18.443610477962896,-50.90221768728891,2024-09-01,Type_C,4.8949639322690865,1
223,-18.74187119612107,-52.08271530814608,2024-07-05,Type_D,8.767561468876181,1
224,-15.683623169525925,-50.45561944268207,2024-10-31,Type_A,2.820449126876855,1
225,-6.345004179212211,70.6177446551635,2024-03-03,Type_B,5.373278065233892,2
226,-6.431001956210866,66.32650275164517,2024-11-16,Type_A,8.26011173860713,2
227,-6.058900313501673,63.86992962535147,2024-09-16,Type_A,3.2577954910473,2
228,-8.408668271610573,77.02039156246741,2024-02-14,Type_D,3.486367070889769,2
229,-21.704610064352632,56.671767178125364,2024-01-11,Type_C,1.908295913521119,0
230,3.7662505174364593,30.306147246033518,2024-10-24,Type_C,5.85387087712924,3
231,-21.11196704798388,55.30408145797024,2024-08-22,Type_B,3.077543490009573,0
232,-16.71832339811019,-47.110690727231656,2024-06-27,Type_D,4.8912784301137,1
233,11.190010497940754,16.935739108295977,2024-05-05,Type_D,5.655815691401708,3
234,-18.71797880296824,-59.493012360056795,2024-09-16,Type_C,3.800100741423681,1
235,11.053017005982987,13.98380729857733,2024-04-15,Type_A,6.275040890542537,3
236,-22.411902352713,55.86943791563456,2024-09-07,Type_A,1.1045046822659552,0
237,-18.244597463552225,-51.67960432937916,2024-02-06,Type_C,7.691303946736447,1
238,-22.4223552441246,51.41364718481791,2024-10-28,Type_B,9.359211877463025,0
239,-23.522645968371368,55.13443335138632,2024-03-20,Type_B,7.998548834903423,0
240,12.438637591039864,12.94701306991472,2024-09-28,Type_D,2.7417823671871973,3
241,-6.808957502745924,70.03131935633087,2024-08-31,Type_D,2.2941929786430886,2
242,5.231324672086261,28.136634419177664,2024-06-20,Type_A,5.688917933679267,3
243,7.5156225721898196,33.55537838778873,2024-10-03,Type_B,2.3466084058880563,3
244,-17.143204038033677,-52.52977109153379,2024-05-30,Type_B,5.806052642857376,1
245,6.205237951170807,26.48786151621094,2024-09-01,Type_C,1.6951358298811523,3
246,-23.890011258139463,58.17585750422248,2024-05-13,Type_D,5.892083542643364,0
247,-21.253305495135024,57.191298164666165,2024-06-22,Type_A,2.1164936936771404,0
248,-22.89615479775533,53.429460098302926,2024-08-14,Type_D,1.0876307257699716,0
249,-22.461496474120548,56.439234110355414,2024-11-29,Type_B,4.269305975522574,0
250,9.960212928044818,13.621359311372872,2024-08-12,Type_A,2.629588421818773,3
251,-17.313870226637235,-49.900506771017064,2024-03-09,Type_B,3.7794740516023,1
252,11.903515686175128,16.96346014493392,2024-08-30,Type_A,2.3282104839361266,3
253,-6.786860974968571,64.42950539582057,2024-03-11,Type_D,6.664843645707447,2
254,-16.37628519704417,-54.48877498532653,2024-10-14,Type_C,6.669219794383917,1
255,12.97619354058979,15.738169049594955,2024-03-18,Type_D,7.671592891819025,3
256,6.571068681484241,29.585566961372024,2024-08-13,Type_A,9.495211147327494,3
257,-5.437301945566735,64.21802539751457,2024-08-15,Type_C,7.794577656636454,2
258,-17.114601191488227,-54.80858543083484,2024-11-18,Type_A,5.897711244784828,1
259,4.130824771441166,32.01721403685276,2024-12-23,Type_A,6.308433183363164,3
260,-6.9270697407593005,62.11524727091806,2024-12-25,Type_D,8.25926194062518,2
261,-7.7515803034117186,71.03840809110822,2024-03-29,Type_B,9.324698657158102,2
262,-5.53089868562257,68.50502370270691,2024-05-12,Type_D,9.786436786653102,2
263,4.438464880281552,34.81763367949034,2024-11-07,Type_C,5.806981748323099,3
264,-17.504256823358926,-48.46008656610518,2024-07-18,Type_A,4.956728191217554,1
265,4.46493223906901,34.94600969407661,2024-05-18,Type_B,4.91526689848525,3
266,-16.11486973383463,-50.96991282890362,2024-12-28,Type_A,7.9740963585061015,1
267,-22.433697167063833,54.93311673272747,2024-09-25,Type_C,4.001531908368347,0
268,-5.9620864920338725,72.0332146123361,2024-02-12,Type_A,6.878849949241311,2
269,-23.876445064497517,59.43462484515703,2024-06-25,Type_A,4.646489450983751,0
270,-21.20158661708909,52.62745429189599,2024-05-18,Type_B,3.6358995442275663,0
271,5.735044407142788,29.080476848894683,2024-10-22,Type_A,9.652218979785127,3
272,-16.675844792141138,-55.261784019401524,2024-01-21,Type_A,7.771103706156999,1
273,-7.101989068553949,65.92660284089652,2024-05-04,Type_C,8.749002874931708,2
274,-21.22366628590597,55.89853119435986,2024-02-22,Type_B,1.321516041876661,0
275,-7.261585164782794,64.29637800984011,2024-07-22,Type_C,7.169567446379978,2
276,10.329636001858221,15.659640192460614,2024-06-19,Type_D,8.366768619171818,3
277,-22.816031412596818,51.54945696283851,2024-01-27,Type_B,7.025890707455099,0
278,-4.546030206398472,66.40823740464361,2024-01-11,Type_D,6.004071422944326,2
279,-22.527275036149913,48.56616022087974,2024-10-21,Type_A,8.69542614603119,0
280,-17.653862695255864,-54.72024154265025,2024-06-28,Type_A,6.540373609087164,1
281,10.765374045078671,17.09086197427407,2024-09-12,Type_D,6.503540694852171,3
282,9.52410908149172,14.54056355118281,2024-03-30,Type_A,7.215748828302691,3
283,12.035672480070298,7.202034373896434,2024-07-17,Type_C,4.844045372767905,3
284,-22.289123618037998,59.34117711394995,2024-05-03,Type_B,4.054766076500626,0
285,-7.340614487014471,67.18000750642355,2024-06-21,Type_A,3.3847058920556528,2
286,-18.01161374800016,-45.28492966119466,2024-09-03,Type_D,6.948759600756469,1
287,6.464370080606359,30.833647776919513,2024-06-07,Type_A,9.301729712973405,3
288,-22.67427912046636,54.693938966561305,2024-07-25,Type_B,5.632611558663601,0
289,-4.259606810105254,68.01675195473564,2024-07-26,Type_A,6.069417339678967,2
290,4.295948455172664,29.080840340732173,2024-08-17,Type_C,6.985107320271428,3
291,5.742524657663794,29.28542245757381,2024-07-24,Type_B,4.643128538036089,3
292,12.794459952447191,17.482714192277108,2024-07-20,Type_A,4.683367095953797,3
293,10.958210181525942,16.26238948416871,2024-08-26,Type_C,5.731433823629484,3
294,-5.953819547212697,71.62849729955687,2024-11-24,Type_D,7.287247417641485,2
295,13.162585859078451,13.976793384067577,2024-02-19,Type_A,6.871051657097148,3
296,-19.368745395603874,-55.183390152846464,2024-01-29,Type_A,2.973149502433448,1
297,5.669016131821583,34.624217011412824,2024-02-11,Type_B,1.9449392196137967,3
298,-6.201427820412484,66.17417362119208,2024-07-27,Type_A,6.268110436077237,2
299,-22.784931189311816,56.329492177816924,2024-01-07,Type_A,3.109966584853473,0
300,10.700913042247125,10.80783175233852,2024-10-02,Type_B,7.197338643187793,3
301,-17.201854088545073,-53.2000931556171,2024-01-28,Type_D,6.599762677807708,1
302,-16.891664408158483,-54.07465870087388,2024-06-30,Type_A,9.579871347671835,1
303,4.830399102116239,36.210876447089404,2024-07-09,Type_B,4.404122499546745,3
304,-21.101467871774602,57.63323606607062,2024-07-13,Type_A,9.820870961531021,0
305,11.88070634085206,8.400985751090982,2024-05-16,Type_B,9.007480355018908,3
306,12.486584480667553,13.53648724851233,2024-06-25,Type_A,1.492461136007174,3
307,-5.844177557301304,69.68646278327687,2024-10-06,Type_D,9.425211769090557,2
308,4.397367869219994,29.427375581559815,2024-03-01,Type_B,4.162736919974323,3
309,10.496027262039883,13.806404956572816,2024-11-19,Type_D,3.5978464460883828,3
310,5.732107634835348,31.09782530718012,2024-11-11,Type_C,3.0305508171452136,3
311,-17.36945374326637,-54.03929272057929,2024-09-26,Type_C,7.388469116820318,1
312,-7.509944768509959,63.64577612223461,2024-10-24,Type_B,4.664883485698706,2
313,3.7626283367554687,31.46250417468963,2024-05-28,Type_A,6.076218935153204,3
314,-22.16426588425644,55.01274855848327,2024-11-23,Type_B,4.031145501867842,0
315,9.691889532692862,12.217617597216986,2024-02-17,Type_B,2.6580406691788023,3
316,-22.950312854328082,53.7172242621301,2024-01-30,Type_B,6.301259953980212,0
317,-4.983241303549131,69.6266900152973,2024-01-14,Type_C,8.125484460630421,2
318,-7.2223929464638195,75.50429215599961,2024-08-01,Type_B,5.245959034992599,2
319,-15.580280338217305,-50.35334206120358,2024-02-29,Type_B,1.656173959017334,1
320,-19.135820680380636,-53.88488775899643,2024-06-24,Type_B,2.196921118592436,1
321,-22.727221947156586,55.08400097088621,2024-03-18,Type_A,1.012000764881259,0
322,11.842579103720528,8.552476519988527,2024-03-29,Type_A,1.8418565054297225,3
323,12.863403768224922,12.259824697158283,2024-04-26,Type_C,4.880325687173284,3
324,4.861259102295663,33.208520140526005,2024-02-07,Type_C,4.737154685828246,3
325,10.148521400518694,14.762505786017327,2024-09-22,Type_A,5.102383897153629,3
326,-17.467713731187914,-57.10990130088079,2024-01-09,Type_B,4.222649996566841,1
327,-6.595673896474013,66.85464691212229,2024-05-03,Type_B,6.747214240507638,2
328,-21.29511744404445,61.10595687145247,2024-11-29,Type_D,5.689725641806091,0
329,4.8397491655873255,32.212782118435406,2024-04-17,Type_B,4.808704708041249,3
330,12.681463818243081,10.862115049261272,2024-02-15,Type_C,2.7706682115822945,3
331,-21.507742716422197,57.81345737403998,2024-12-28,Type_A,8.223506901598391,0
332,4.620611839198404,27.266250676193593,2024-06-17,Type_D,7.49229745901831,3
333,-15.92800265187114,-54.54100885509145,2024-11-11,Type_B,3.442528264604512,1
334,-17.840182238102816,-43.12783017656046,2024-02-28,Type_C,6.153218834648733,-1
335,-17.67782654939986,-50.52239455692822,2024-03-08,Type_A,5.498987949345322,1
336,-23.365110496833132,59.5348921848051,2024-05-20,Type_A,9.863002411291234,0
337,-23.050437493540088,56.48107871757651,2024-10-29,Type_D,6.67527004561185,0
338,-17.616498359867606,-50.56866018487919,2024-08-16,Type_A,8.293547858788816,1
339,-19.917257217598365,55.509422256254965,2024-09-26,Type_B,3.0105314127390956,0
